sampleKEY, date, time, timeElapsed, timeUnit, actual, blank, temp
121,8/3/2016,9:30:00,2,min,1.0165,,
121,8/3/2016,9:33:00,5,min,1.0155,1.0015,23.5
121,8/3/2016,9:43:00,15,min,1.015,,
121,8/3/2016,9:58:00,30,min,1.014,,
121,8/3/2016,10:28:00,60,min,1.013,1.002,22
121,8/3/2016,11:28:00,2,hour,1.0125,1.0015,21
121,8/3/2016,15:28:00,6,hour,1.0118,1.002,21
121,8/4/2016,9:26:00,24,hour,1.0101,1.002,20.5
122,8/3/2016,0:00:00,40,sec,1.0072,1.0011,24
122,8/3/2016,0:00:00,40,sec,1.0071,,
122,8/3/2016,9:44:00,40,sec,1.007,,
122,8/3/2016,9:46:00,2,min,1.0068,,
122,8/3/2016,9:49:00,5,min,1.0063,1.0015,23
122,8/3/2016,9:59:00,15,min,1.0061,,
122,8/3/2016,10:14:00,30,min,1.0058,,
122,8/3/2016,10:44:00,60,min,1.0058,1.0017,22
122,8/3/2016,11:44:00,2,hour,1.006,1.0025,21.5
122,8/3/2016,15:44:00,6,hour,1.006,1.002,21
122,8/4/2016,9:44:00,24,hour,1.0055,1.002,20.2
123,8/3/2016,0:00:00,40,sec,1.0133,1.0012,24
123,8/3/2016,0:00:00,40,sec,1.0139,,
123,8/3/2016,9:56:00,40,sec,1.0134,,
123,8/3/2016,9:58:00,2,min,1.0126,,
123,8/3/2016,10:02:00,5,min,1.0115,1.0016,23
123,8/3/2016,10:12:00,15,min,1.0111,,
123,8/3/2016,10:27:00,30,min,1.0101,,
123,8/3/2016,10:57:00,60,min,1.0099,1.0016,21.8
123,8/3/2016,11:57:00,2,hour,1.0096,1.002,21
123,8/3/2016,15:57:00,6,hour,1.0091,1.002,21
123,8/4/2016,9:57:00,24,hour,1.0082,1.002,20
