sampleKEY, date, time, timeElapsed, timeUnit, actual, blank, temp
82,42552,0,40,sec,1.012,1.003,22
82,42552,0,40,sec,1.0118,,
82,42552,0.413888889,40,sec,1.0117,,
82,42552,0.415277778,2,min,1.01,,
82,42552,0.417361111,5,min,1.0087,1.003,22
82,42552,0.424305556,15,min,1.0082,,
82,42552,0.434722222,30,min,1.008,,
82,42552,0.455555556,60,min,1.007,1.003,21
82,42552,0.497222222,2,hour,1.0074,1.003,20
82,42552,0.163888889,6,hour,1.007,1.003,20
82,42552,0.413888889,24,hour,1.0068,1.003,20
83,42551,0,40,sec,1.011,1.004,21.5
83,42551,0,40,sec,1.012,,
83,42551,0.420833333,40,sec,1.0115,,
83,42551,0.422222222,2,min,1.011,,
83,42551,0.424305556,5,min,1.01,1.0035,21.5
83,42551,0.43125,15,min,1.008,,
83,42551,0.441666667,30,min,1.008,,
83,42551,0.4625,60,min,1.0075,1.004,21
83,42551,0.504166667,2,hour,1.0075,1.0045,20.5
83,42551,0.170833333,6,hour,1.0075,1.0045,20
83,42552,0.420833333,24,hour,1.007,1.005,19.5
84,42551,0,40,sec,1.012,1.004,22
84,42551,0,40,sec,1.012,,
84,42551,0.397222222,40,sec,1.0125,,
84,42551,0.398611111,2,min,1.0115,,
84,42551,0.400694444,5,min,1.0115,1.004,22
84,42551,0.407638889,15,min,1.011,,
84,42551,0.418055556,30,min,1.0095,,
84,42551,0.438888889,60,min,1.0085,1.0045,21
84,42551,0.480555556,2,hour,1.008,1.0045,20.5
84,42551,0.522222222,6,hour,1.008,1.005,20
84,42552,0.397222222,24,hour,1.008,1.0052,19.7
86,42551,0,40,sec,1.012,1.003,22
86,42551,0,40,sec,1.012,,
86,42551,0.425694444,40,sec,1.012,,
86,42551,0.427083333,2,min,1.01,,
86,42551,0.429166667,5,min,1.009,1.0035,21.8
86,42551,0.436111111,15,min,1.0089,,
86,42551,0.446527778,30,min,1.008,,
86,42551,0.467361111,60,min,1.0075,1.0035,20
86,42551,0.509027778,2,hour,1.0074,1.0035,20
86,42551,0.175694444,6,hour,1.0072,1.0035,20
86,42552,0.425694444,24,hour,1.0068,1.004,20
87,42552,0,40,sec,1.013,1.003,22.5
87,42552,0,40,sec,1.0132,,
87,42552,0.405555556,40,sec,1.013,,
87,42552,0.406944444,2,min,1.012,,
87,42552,0.409027778,5,min,1.011,1.003,22
87,42552,0.415972222,15,min,1.0095,,
87,42552,0.426388889,30,min,1.0085,,
87,42552,0.447222222,60,min,1.0081,1.003,21.5
87,42552,0.488888889,2,hour,1.0081,1.0033,20.5
87,42552,0.655555556,6,hour,1.008,1.004,20
87,42553,0.405555556,24,hour,1.0075,1.0035,20
88,42549,0,40,sec,1.0085,1.0025,23.5
88,42549,0,40,sec,1.008,,
88,42549,0.395833333,40,sec,1.008,,
88,42549,0.397222222,2,min,1.008,,
88,42549,0.399305556,5,min,1.007,1.0025,22.5
88,42549,0.40625,15,min,1.006,,
88,42549,0.416666667,30,min,1.006,,
88,42549,0.4375,60,min,1.006,1.0025,22.5
88,42549,0.479166667,2,hour,1.006,1.0025,21
88,42549,0.645833333,6,hour,1.0053,1.0033,21
88,42550,0.395833333,24,hour,1.006,1.0037,19
89,42549,0,40,sec,1.009,1.001,23
89,42549,0,40,sec,1.008,,
89,42549,0.402777778,40,sec,1.0085,,
89,42549,0.404166667,2,min,1.008,,
89,42549,0.40625,5,min,1.007,1.002,22.5
89,42549,0.413194444,15,min,1.006,,
89,42549,0.423611111,30,min,1.006,,
89,42549,0.444444444,60,min,1.0059,1.002,22.5
89,42549,0.486111111,2,hour,1.005,1.001,21
89,42549,0.652777778,6,hour,1.005,1.0025,20.5
89,42550,0.402777778,24,hour,1.0045,1.004,19
90,43645,0,40,sec,1.0125,1.0045,21
90,43645,0,40,sec,1.0125,,
90,43645,0.402083333,40,sec,1.012,,
90,43645,0.403472222,2,min,1.012,,
90,43645,0.405555556,5,min,1.011,1.0045,21
90,43645,0.4125,15,min,1.0095,,
90,43645,0.422916667,30,min,1.009,,
90,43645,0.44375,60,min,1.009,1.0035,20.5
90,43645,0.485416667,2,hour,1.008,1.004,20.5
90,43645,0.652083333,6,hour,1.008,1.004,20
90,42551,0.402083333,24,hour,1.0078,1.0033,20
91,43645,0,40,sec,1.0115,1.004,22
91,43645,0,40,sec,1.0115,,
91,43645,0.417361111,40,sec,1.011,,
91,43645,0.41875,2,min,1.011,,
91,43645,0.420833333,5,min,1.0095,1.0045,22
91,43645,0.427777778,15,min,1.009,,
91,43645,0.438194444,30,min,1.009,,
91,43645,0.459027778,60,min,1.0085,1.0035,21
91,43645,0.500694444,2,hour,1.008,1.0035,20.5
91,43645,0.167361111,6,hour,1.008,1.0045,20
91,42551,0.417361111,24,hour,1.0075,1.004,19.5
92,42550,0,40,sec,1.009,1.0031,22
92,42550,0,40,sec,1.0091,,
92,42550,0.416666667,40,sec,1.009,,
92,42550,0.418055556,2,min,1.0085,,
92,42550,0.420138889,5,min,1.0072,1.003,22
92,42550,0.427083333,15,min,1.007,,
92,42550,0.4375,30,min,1.0058,,
92,42550,0.458333333,60,min,1.0052,1.003,21.5
92,42550,0.5,2,hour,1.005,1.003,21
92,42550,0.166666667,6,hour,1.005,1.003,20
92,42551,0.416666667,24,hour,1.005,1.003,20
93,42550,0,40,sec,1.01,1.0035,22.5
93,42550,0,40,sec,1.0095,,
93,42550,0.406944444,40,sec,1.0095,,
93,42550,0.408333333,2,min,1.0082,,
93,42550,0.410416667,5,min,1.0072,1.0031,22
93,42550,0.417361111,15,min,1.007,,
93,42550,0.427777778,30,min,1.0065,,
93,42550,0.448611111,60,min,1.0061,1.003,21.5
93,42550,0.490277778,2,hour,1.006,1.003,21
93,42550,0.656944444,6,hour,1.0059,1.003,20
93,42551,0.406944444,24,hour,1.0058,1.003,19.5
94,42549,0,40,sec,1.022,1.0022,22.5
94,42549,0,40,sec,1.022,,
94,42549,0.416666667,40,sec,1.022,,
94,42549,0.418055556,2,min,1.02,,
94,42549,0.420138889,5,min,1.017,1.002,22.5
94,42549,0.427083333,15,min,1.0139,,
94,42549,0.4375,30,min,1.0132,,
94,42549,0.458333333,60,min,1.0125,1.002,21
94,42549,0.5,2,hour,1.0125,1.0025,21
94,42549,0.666666667,6,hour,1.0115,1.0025,20.5
94,42550,0.416666667,24,hour,1.011,1.0035,19
95,42549,0,40,sec,1.0145,1.002,23
95,42549,0,40,sec,1.015,,
95,42549,0.409027778,40,sec,1.0145,,
95,42549,0.410416667,2,min,1.0137,,
95,42549,0.4125,5,min,1.015,1.0018,23
95,42549,0.419444444,15,min,1.011,,
95,42549,0.429861111,30,min,1.0089,,
95,42549,0.450694444,60,min,1.0085,1.002,22
95,42549,0.492361111,2,hour,1.008,1.0025,21
95,42549,0.659027778,6,hour,1.0079,1.0025,21
95,42550,0.409027778,24,hour,1.008,1.003,19
96,42548,0,40,sec,1.011,1.0027,22
96,42548,0,40,sec,1.015,,
96,42548,0.425694444,40,sec,1.015,,
96,42548,0.427083333,2,min,1.016,,
96,42548,0.429166667,5,min,1.015,1.003,22
96,42548,0.436111111,15,min,1.009,,
96,42548,0.446527778,30,min,1.0085,,
96,42548,0.467361111,60,min,1.008,1.003,21
96,42548,0.509027778,2,hour,1.008,1.003,21
96,42548,0.675694444,6,hour,1.0078,1.0031,21
96,42549,0.425694444,24,hour,1.006,1.0035,20.5
97,42542,0,40,sec,1.016,1.003,23
97,42542,0,40,sec,1.015,,
97,42542,0.406944444,40,sec,1.0145,,
97,42542,0.408333333,2,min,1.0135,,
97,42542,0.410416667,5,min,1.012,1.0035,22.5
97,42542,0.417361111,15,min,1.011,,
97,42542,0.427777778,30,min,1.01,,
97,42542,0.441666667,60,min,1.009,1.004,22
97,42542,0.483333333,2,hour,1.009,1.004,20.5
97,42542,0.691666667,6,hour,1.0085,1.004,20.5
97,42543,0.406944444,24,hour,1.0081,1.004,20.5
98,42548,0,40,sec,1.013,1.003,22.5
98,42548,0,40,sec,1.012,,
98,42548,0.409027778,40,sec,1.012,,
98,42548,0.410416667,2,min,1.0115,,
98,42548,0.4125,5,min,1.0115,1.0035,22
98,42548,0.419444444,15,min,1.01,,
98,42548,0.429861111,30,min,1.01,,
98,42548,0.450694444,60,min,1.009,1.004,22
98,42548,0.492361111,2,hour,1.009,1.004,21.5
98,42548,0.659027778,6,hour,1.0085,1.0045,21
98,42549,0.409027778,24,hour,1.007,1.004,20.5
99,42548,0,40,sec,1.012,1.003,22.5
99,42548,0,40,sec,1.0115,,
99,42548,0.41875,40,sec,1.011,,
99,42548,0.420138889,2,min,1.011,,
99,42548,0.422222222,5,min,1.011,1.0035,22.5
99,42548,0.429166667,15,min,1.01,,
99,42548,0.439583333,30,min,1.01,,
99,42548,0.460416667,60,min,1.009,1.0035,22
99,42548,0.502083333,2,hour,1.0085,1.004,21
99,42548,0.66875,6,hour,1.008,1.004,21
99,42549,0.41875,24,hour,1.007,1.0035,20.5
100,42542,0,40,sec,1.017,1.003,23
100,42542,0,40,sec,1.0165,,
100,42542,0.398611111,40,sec,1.016,,
100,42542,0.4,2,min,1.014,,
100,42542,0.402083333,5,min,1.013,1.0035,22.5
100,42542,0.409027778,15,min,1.012,,
100,42542,0.419444444,30,min,1.011,,
100,42542,0.440277778,60,min,1.01,1.0035,21.5
100,42542,0.481944444,2,hour,1.0095,1.004,21
100,42542,0.648611111,6,hour,1.009,1.004,21
100,42543,0.391666667,24,hour,1.0083,1.004,20
101,42548,0,40,sec,1.009,1.003,22
101,42548,0,40,sec,1.0085,,
101,42548,0.432638889,40,sec,1.008,,
101,42548,0.434027778,2,min,1.007,,
101,42548,0.436111111,5,min,1.007,1.003,22
101,42548,0.443055556,15,min,1.006,,
101,42548,0.453472222,30,min,1.006,,
101,42548,0.474305556,60,min,1.006,1.003,21.5
101,42548,0.515972222,2,hour,1.0055,1.003,21
101,42548,0.682638889,6,hour,1.006,1.0035,21
101,42549,0.432638889,24,hour,1.0055,1.0035,20.5
102,42545,0,40,sec,1.014,1.0025,23
102,42545,0,40,sec,1.013,,
102,42545,0.407638889,40,sec,1.0125,,
102,42545,0.409027778,2,min,1.012,,
102,42545,0.411111111,5,min,1.011,1.002,22.5
102,42545,0.418055556,15,min,1.011,,
102,42545,0.428472222,30,min,1.009,,
102,42545,0.449305556,60,min,1.009,1.0025,22
102,42545,0.490972222,2,hour,1.009,1.003,21
102,42545,0.657638889,6,hour,1.009,1.003,21
102,42546,0.407638889,24,hour,1.0081,1.003,21
103,42545,0,40,sec,1.018,1.002,23
103,42545,0,40,sec,1.017,,
103,42545,0.4,40,sec,1.017,,
103,42545,0.401388889,2,min,1.015,,
103,42545,0.403472222,5,min,1.014,1.0025,23
103,42545,0.410416667,15,min,1.013,,
103,42545,0.419444444,30,min,1.0115,,
103,42545,0.440277778,60,min,1.0105,1.003,22
103,42545,0.481944444,2,hour,1.0105,1.003,21.5
103,42545,0.648611111,6,hour,1.01,1.003,21
103,42546,0.4,24,hour,1.0095,1.003,20
104,42545,0,40,sec,1.017,1.003,22.5
104,42545,0,40,sec,1.016,,
104,42545,0.414583333,40,sec,1.0165,,
104,42545,0.415972222,2,min,1.0155,,
104,42545,0.418055556,5,min,1.014,1.003,22
104,42545,0.425,15,min,1.012,,
104,42545,0.435416667,30,min,1.011,,
104,42545,0.45625,60,min,1.0105,1.003,21
104,42545,0.497916667,2,hour,1.01,1.003,21
104,42545,0.664583333,6,hour,1.0105,1.0035,20.5
104,42546,0.414583333,24,hour,1.01,1.0035,20.5
105,42543,0,40,sec,1.008,1.003,23
105,42543,0,40,sec,1.0075,,
105,42543,0.409722222,40,sec,1.008,,
105,42543,0.411111111,2,min,1.008,,
105,42543,0.413888889,5,min,1.0078,1.003,22
105,42543,0.420833333,15,min,1.007,,
105,42543,0.43125,30,min,1.007,,
105,42543,0.452083333,60,min,1.0069,1.003,21.8
105,42543,0.49375,2,hour,1.0063,1.003,21.8
105,42543,0.660416667,6,hour,1.0062,1.003,21
105,42544,0.411111111,24,hour,1.0059,1.003,21
106,42543,0,40,sec,1.008,1.003,23
106,42543,0,40,sec,1.0085,,
106,42543,0.41875,40,sec,1.0085,,
106,42543,0.420138889,2,min,1.0085,,
106,42543,0.422222222,5,min,1.008,1.003,22
106,42543,0.429166667,15,min,1.007,,
106,42543,0.439583333,30,min,1.0068,,
106,42543,0.460416667,60,min,1.0065,1.003,21.8
106,42543,0.502083333,2,hour,1.0065,1.003,21
106,42543,0.66875,6,hour,1.0064,1.003,21
106,42544,0.41875,24,hour,1.006,1.003,20.5
107,42541,0,40,sec,1.015,1.003,23
107,42541,0,40,sec,1.016,,
107,42541,0.400694444,40,sec,1.016,,
107,42541,0.402083333,2,min,1.014,,
107,42541,0.404166667,5,min,1.012,1.003,23
107,42541,0.411111111,15,min,1.011,,
107,42541,0.421527778,30,min,1.01,,
107,42541,0.442361111,60,min,1.01,1.0025,21.5
107,42541,0.484027778,2,hour,1.01,1.0025,21
107,42541,0.650694444,6,hour,1.009,1.0025,21
107,42542,0.400694444,24,hour,1.008,1.003,20.5
108,42521,0,40,sec,1.03,1.003,24
108,42521,0,40,sec,1.03,,
108,42521,0.394444444,40,sec,1.03,,
108,42521,0.395833333,2,min,1.03,,
108,42521,0.397916667,5,min,1.029,1.003,23.5
108,42521,0.404861111,15,min,1.024,,
108,42521,0.415277778,30,min,1.022,,
108,42521,0.436111111,60,min,1.021,1.003,22
108,42521,0.477777778,2,hour,1.019,1.003,22
108,42521,0.644444444,6,hour,1.0185,1.003,22
108,06/01.16,0.394444444,24,hour,1.016,1.003,20.5
109,42580,0,40,sec,1.013,1.0012,23
109,42580,0,40,sec,1.0128,,
109,42580,0.428472222,40,sec,1.013,,
109,42580,0.429861111,2,min,1.0123,,
109,42580,0.431944444,5,min,1.012,1.0012,23
109,42580,0.438888889,15,min,1.0103,,
109,42580,0.449305556,30,min,1.0101,,
109,42580,0.470138889,60,min,1.0099,1.0012,22
109,42580,0.511805556,2,hour,1.01,1.001,22
109,42580,0.678472222,6,hour,1.0091,1.0021,22
109,42581,0.428472222,24,hour,1.0076,1.0021,21.5
110,42580,0,40,sec,1.0135,1.0011,23
110,42580,0,40,sec,1.0132,,
110,42580,0.420138889,40,sec,1.0131,,
110,42580,0.421527778,2,min,1.0125,,
110,42580,0.423611111,5,min,1.0121,1.0011,23
110,42580,0.430555556,15,min,1.011,,
110,42580,0.440972222,30,min,1.0105,,
110,42580,0.461805556,60,min,1.0102,1.0014,21
110,42580,0.503472222,2,hour,1.0095,1.0018,21
110,42580,0.670138889,6,hour,1.0089,1.0021,20
110,42581,0.420138889,24,hour,1.0081,1.002,20
111,42580,0,40,sec,1.0136,1.0012,23
111,42580,0,40,sec,1.013,,
111,42580,0.436805556,40,sec,1.0128,,
111,42580,0.438194444,2,min,1.0116,,
111,42580,0.440277778,5,min,1.0111,1.0014,23
111,42580,0.447222222,15,min,1.0108,,
111,42580,0.457638889,30,min,1.0101,,
111,42580,0.478472222,60,min,1.0101,1.001,22
111,42580,0.520138889,2,hour,1.0095,1.0021,22
111,42580,0.686805556,6,hour,1.0091,1.0021,22
111,42581,0.436805556,24,hour,1.0081,1.002,21.2
112,42541,0,40,sec,1.008,1.003,22
112,42541,0,40,sec,1.009,,
112,42541,0.470138889,40,sec,1.0085,,
112,42541,0.471527778,2,min,1.008,,
112,42541,0.473611111,5,min,1.0075,1.003,22
112,42541,0.480555556,15,min,1.0065,,
112,42541,0.490972222,30,min,1.006,,
112,42541,0.511805556,60,min,1.006,1.003,21
112,42541,0.553472222,2,hour,1.006,1.0025,21
112,42541,0.720138889,6,hour,1.006,1.0025,20.5
112,42542,0.470138889,24,hour,1.005,1.003,20.5
113,42541,0,40,sec,1.011,1.003,22.5
113,42541,0,40,sec,1.011,,
113,42541,0.479861111,40,sec,1.0115,,
113,42541,0.48125,2,min,1.0105,,
113,42541,0.483333333,5,min,1.009,1.002,22
113,42541,0.490277778,15,min,1.009,,
113,42541,0.500694444,30,min,1.008,,
113,42541,0.521527778,60,min,1.008,1.003,21
113,42541,0.563194444,2,hour,1.0075,1.003,21
113,42541,0.729861111,6,hour,1.008,1.003,20.5
113,42542,0.479861111,24,hour,1.007,1.003,21
114,42542,0,40,sec,1.011,1.002,22.5
114,42542,0,40,sec,1.0115,,
114,42542,0.401388889,40,sec,1.011,,
114,42542,0.402777778,2,min,1.01,,
114,42542,0.404861111,5,min,1.0095,1.002,22.5
114,42542,0.411805556,15,min,1.0085,,
114,42542,0.422222222,30,min,1.008,,
114,42542,0.443055556,60,min,1.008,1.0025,22
114,42542,0.484722222,2,hour,1.0075,1.002,21
114,42542,0.651388889,6,hour,1.008,1.003,20.5
114,42543,0.401388889,24,hour,1.007,1.003,20.5
115,42542,0,40,sec,1.012,1.003,22.5
115,42542,0,40,sec,1.012,,
115,42542,0.411111111,40,sec,1.012,,
115,42542,0.4125,2,min,1.011,,
115,42542,0.414583333,5,min,1.0105,1.003,22.5
115,42542,0.421527778,15,min,1.01,,
115,42542,0.431944444,30,min,1.0095,,
115,42542,0.452777778,60,min,1.008,1.003,21.5
115,42542,0.494444444,2,hour,1.008,1.003,21
115,42542,0.661111111,6,hour,1.008,1.004,21
115,42543,0.411111111,24,hour,1.0075,1.003,21
116,42578,0,40,sec,1.0125,1.0015,24
116,42578,0,40,sec,1.013,,
116,42578,0.401388889,40,sec,1.0125,,
116,42578,0.402777778,2,min,1.0115,,
116,42578,0.404861111,5,min,1.011,1.002,23
116,42578,0.411805556,15,min,1.01,,
116,42578,0.422222222,30,min,1.0085,,
116,42578,0.443055556,60,min,1.008,1.002,22
116,42578,0.484722222,2,hour,1.0075,1.002,21.5
116,42578,0.651388889,6,hour,1.0072,1.002,21.5
116,42579,0.401388889,24,hour,1.0067,1.002,20
117,42564,0.415972222,40,sec,1.0135,1.002,20.9
117,42564,0.418055556,40,sec,1.0139,,
117,42564,0.420138889,40,sec,1.0115,,
117,42564,0.420833333,2,min,1.0105,,
117,42564,0.422916667,5,min,1.0103,1.002,21
117,42564,0.429861111,15,min,1.0097,,
117,42564,0.440277778,30,min,1.01,,
117,42564,0.461111111,60,min,1.0094,1.002,20.6
117,42564,0.502777778,2,hour,1.0082,1.002,20.4
117,42564,0.669444444,6,hour,1.0082,1.0028,20.1
117,42565,0.419444444,24,hour,1.007,1.0028,20
118,42564,0.427777778,40,sec,1.0123,1.002,21
118,42564,0.430555556,40,sec,1.013,,
118,42564,0.434027778,40,sec,1.012,,
118,42564,0.435416667,2,min,1.0112,,
118,42564,0.4375,5,min,1.0065,1.002,21
118,42564,0.444444444,15,min,1.006,,
118,42564,0.454861111,30,min,1.0061,,
118,42564,0.475694444,60,min,1.006,1.002,20.5
118,42564,0.517361111,2,hour,1.006,1.002,20.2
118,42564,0.684027778,6,hour,1.0059,1.0026,20.1
118,42565,0.434027778,24,hour,1.0058,1.003,19.9
119,,0,40,sec,1.0075,1.002,22
119,,0,40,sec,1.0074,,
119,,0.419444444,40,sec,1.0075,,
119,,0.420138889,2,min,1.0074,,
119,,0.422222222,5,min,1.0072,1.002,22
119,,0.429166667,15,min,1.007,,
119,,0.440277778,30,min,1.0069,,
119,,0.461111111,60,min,1.0065,1.0025,22
119,,0.502777778,2,hour,1.0062,1.0025,21
119,,0.669444444,6,hour,1.0062,1.003,21
119,,0.419444444,24,hour,1.006,1.003,20
120,,0,40,sec,1.008,1.002,22
120,,0,40,sec,1.0081,,
120,,0.428472222,40,sec,1.0079,,
120,,0.429861111,2,min,1.0076,,
120,,0.431944444,5,min,1.0073,1.0025,21.8
120,,0.438888889,15,min,1.007,,
120,,0.449305556,30,min,1.0066,,
120,,0.470138889,60,min,1.0065,1.0026,21.5
120,,0.511805556,2,hour,1.0061,1.0026,21
120,,0.678472222,6,hour,1.006,1.003,20
120,,0.428472222,24,hour,1.0056,1.003,20
121,42585,0,40,sec,1.019,1.001,24.5
121,42585,0,40,sec,1.0195,,
121,42585,0.394444444,40,sec,1.0185,,
121,42585,0.395833333,2,min,1.0165,,
121,42585,0.397916667,5,min,1.0155,1.0015,23.5
121,42585,0.404861111,15,min,1.015,,
121,42585,0.415277778,30,min,1.014,,
121,42585,0.436111111,60,min,1.013,1.002,22
121,42585,0.477777778,2,hour,1.0125,1.0015,21
121,42585,0.644444444,6,hour,1.0118,1.002,21
121,42586,0.393055556,24,hour,1.0101,1.002,20.5
122,42585,0,40,sec,1.0072,1.0011,24
122,42585,0,40,sec,1.0071,,
122,42585,0.405555556,40,sec,1.007,,
122,42585,0.406944444,2,min,1.0068,,
122,42585,0.409027778,5,min,1.0063,1.0015,23
122,42585,0.415972222,15,min,1.0061,,
122,42585,0.426388889,30,min,1.0058,,
122,42585,0.447222222,60,min,1.0058,1.0017,22
122,42585,0.488888889,2,hour,1.006,1.0025,21.5
122,42585,0.655555556,6,hour,1.006,1.002,21
122,42586,0.405555556,24,hour,1.0055,1.002,20.2
123,42585,0,40,sec,1.0133,1.0012,24
123,42585,0,40,sec,1.0139,,
123,42585,0.413888889,40,sec,1.0134,,
123,42585,0.415277778,2,min,1.0126,,
123,42585,0.418055556,5,min,1.0115,1.0016,23
123,42585,0.425,15,min,1.0111,,
123,42585,0.435416667,30,min,1.0101,,
123,42585,0.45625,60,min,1.0099,1.0016,21.8
123,42585,0.497916667,2,hour,1.0096,1.002,21
123,42585,0.664583333,6,hour,1.0091,1.002,21
123,42586,0.414583333,24,hour,1.0082,1.002,20
