sampleKEY, date, time, timeElapsed, timeUnit, actual, blank, temp
74,07/26/16,16:18:00,6,hour,1.0070,1.0020,20.5
74,07/26/16,10:18:00,24,hour,1.0070,1.0025,20.5
75,07/26/16,00:00:00,40,sec,1.0115,1.0020,25.5
75,07/26/16,00:00:00,40,sec,1.0115,,
75,07/26/16,10:18:00,40,sec,1.0115,,
75,07/26/16,10:20:00,2,min,1.0110,,
75,07/26/16,10:23:00,5,min,1.0110,,
75,07/26/16,10:33:00,15,min,1.0090,1.0025,22.5
75,07/26/16,10:48:00,30,min,1.0085,,
75,07/26/16,11:18:00,60,min,1.0085,1.0020,21.5
75,07/26/16,12:18:00,2,hour,1.0075,1.0030,21.0
75,07/26/16,16:18:00,6,hour,1.0075,1.0020,21.0
75,07/26/16,10:18:00,24,hour,1.0065,1.0020,20.5
76,07/26/16,00:00:00,40,sec,1.0115,1.0020,25.5
76,07/26/16,00:00:00,40,sec,1.0115,,
76,07/26/16,10:18:00,40,sec,1.0115,,
76,07/26/16,10:20:00,2,min,1.0110,,
76,07/26/16,10:23:00,5,min,1.0110,,
76,07/26/16,10:33:00,15,min,1.0090,1.0025,22.5
76,07/26/16,10:48:00,30,min,1.0085,,
76,07/26/16,11:18:00,60,min,1.0085,1.0020,21.5
76,07/26/16,12:18:00,2,hour,1.0075,1.0030,21.0
76,07/26/16,16:18:00,6,hour,1.0075,1.0020,21.0
76,07/26/16,10:18:00,24,hour,1.0065,1.0020,20.5
77,07/05/16,00:00:00,40,sec,1.0140,1.0040,21.5
77,07/05/16,00:00:00,40,sec,1.0135,,
77,07/05/16,09:04:00,40,sec,1.0130,,
77,07/05/16,09:06:00,2,min,1.0120,,
77,07/05/16,09:09:00,5,min,1.0100,1.0040,21.0
77,07/05/16,09:19:00,15,min,1.0085,,
77,07/05/16,09:34:00,30,min,1.0080,,
77,07/05/16,10:04:00,60,min,1.0080,1.0040,20.5
77,07/05/16,11:04:00,2,hour,1.0080,1.0040,20.0
77,07/05/16,03:04:00,6,hour,1.0072,1.0040,20.0
77,07/05/16,09:04:00,24,hour,1.0072,1.0040,19.5
78,07/05/16,00:00:00,40,sec,1.0140,1.0040,21.5
78,07/05/16,00:00:00,40,sec,1.0135,,
78,07/05/16,09:04:00,40,sec,1.0130,,
78,07/05/16,09:06:00,2,min,1.0120,,
78,07/05/16,09:09:00,5,min,1.0100,1.0040,21.0
78,07/05/16,09:19:00,15,min,1.0085,,
78,07/05/16,09:34:00,30,min,1.0080,,
78,07/05/16,10:04:00,60,min,1.0080,1.0040,20.5
78,07/05/16,11:04:00,2,hour,1.0080,1.0040,20.0
78,07/05/16,03:04:00,6,hour,1.0072,1.0040,20.0
78,07/05/16,09:04:00,24,hour,1.0072,1.0040,19.5
79,07/05/16,00:00:00,40,sec,1.0118,1.0030,22.0
79,07/05/16,00:00:00,40,sec,1.0119,,
79,07/05/16,08:53:00,40,sec,1.0120,,
79,07/05/16,08:55:00,2,min,1.0102,,
79,07/05/16,08:58:00,5,min,1.0095,1.0030,22.0
79,07/05/16,09:08:00,15,min,1.0090,,
79,07/05/16,09:23:00,30,min,1.0085,,
79,07/05/16,09:53:00,60,min,1.0082,1.0030,21.5
79,07/05/16,10:53:00,2,hour,1.0082,1.0030,20.5
79,07/05/16,14:53:00,6,hour,1.0080,1.0030,20.0
79,07/05/16,08:53:00,24,hour,1.0080,1.0035,19.5
80,07/01/16,00:00:00,40,sec,1.0165,1.0030,21.0
80,07/01/16,00:00:00,40,sec,1.0180,,
80,07/01/16,10:03:00,40,sec,1.0175,,
80,07/01/16,10:05:00,2,min,1.0140,,
80,07/01/16,10:08:00,5,min,1.0120,1.0040,21.0
80,07/01/16,10:18:00,15,min,1.0110,,
80,07/01/16,10:33:00,30,min,1.0100,,
80,07/01/16,11:03:00,60,min,1.0090,1.0048,20.5
80,07/01/16,12:03:00,2,hour,1.0090,1.0048,20.5
80,07/01/16,04:03:00,6,hour,1.0060,1.0010,20.0
80,07/01/16,10:03:00,24,hour,1.0055,1.0010,20.0
81,07/01/16,00:00:00,40,sec,1.0170,1.0035,21.5
81,07/01/16,00:00:00,40,sec,1.0175,,
81,07/01/16,09:39:00,40,sec,1.0175,,
81,07/01/16,09:41:00,2,min,1.0155,,
81,07/01/16,09:44:00,5,min,1.0130,1.0040,21.0
81,07/01/16,09:54:00,15,min,1.0110,,
81,07/01/16,10:09:00,30,min,1.0095,,
81,07/01/16,10:39:00,60,min,1.0100,1.0045,20.9
81,07/01/16,11:39:00,2,hour,1.0090,1.0040,20.5
81,07/01/16,03:39:00,6,hour,1.0085,1.0045,20.2
81,07/01/16,09:39:00,24,hour,1.0080,1.0045,20.0
82,07/01/16,00:00:00,40,sec,1.0120,1.0030,22.0
82,07/01/16,00:00:00,40,sec,1.0118,,
82,07/01/16,09:56:00,40,sec,1.0117,,
82,07/01/16,09:58:00,2,min,1.0100,,
82,07/01/16,10:01:00,5,min,1.0087,1.0030,22.0
82,07/01/16,10:11:00,15,min,1.0082,,
82,07/01/16,10:26:00,30,min,1.0080,,
82,07/01/16,10:56:00,60,min,1.0070,1.0030,21.0
82,07/01/16,11:56:00,2,hour,1.0074,1.0030,20.0
82,07/01/16,03:56:00,6,hour,1.0070,1.0030,20.0
82,07/01/16,09:56:00,24,hour,1.0068,1.0030,20.0
83,06/30/16,00:00:00,40,sec,1.0110,1.0040,21.5
83,06/30/16,00:00:00,40,sec,1.0120,,
83,06/30/16,10:06:00,40,sec,1.0115,,
83,06/30/16,10:08:00,2,min,1.0110,,
83,06/30/16,10:11:00,5,min,1.0100,1.0035,21.5
83,06/30/16,10:21:00,15,min,1.0080,,
83,06/30/16,10:36:00,30,min,1.0080,,
83,06/30/16,11:06:00,60,min,1.0075,1.0040,21.0
83,06/30/16,12:06:00,2,hour,1.0075,1.0045,20.5
83,06/30/16,04:06:00,6,hour,1.0075,1.0045,20.0
83,07/01/16,10:06:00,24,hour,1.0070,1.0050,19.5
84,06/30/16,00:00:00,40,sec,1.0120,1.0040,22.0
84,06/30/16,00:00:00,40,sec,1.0120,,
84,06/30/16,09:32:00,40,sec,1.0125,,
84,06/30/16,09:34:00,2,min,1.0115,,
84,06/30/16,09:37:00,5,min,1.0115,1.0040,22.0
84,06/30/16,09:47:00,15,min,1.0110,,
84,06/30/16,10:02:00,30,min,1.0095,,
84,06/30/16,10:32:00,60,min,1.0085,1.0045,21.0
84,06/30/16,11:32:00,2,hour,1.0080,1.0045,20.5
84,06/30/16,12:32:00,6,hour,1.0080,1.0050,20.0
84,07/01/16,09:32:00,24,hour,1.0080,1.0052,19.7
86,06/30/16,00:00:00,40,sec,1.0120,1.0030,22.0
86,06/30/16,00:00:00,40,sec,1.0120,,
86,06/30/16,10:13:00,40,sec,1.0120,,
86,06/30/16,10:15:00,2,min,1.0100,,
86,06/30/16,10:18:00,5,min,1.0090,1.0035,21.8
86,06/30/16,10:28:00,15,min,1.0089,,
86,06/30/16,10:43:00,30,min,1.0080,,
86,06/30/16,11:13:00,60,min,1.0075,1.0035,20.0
86,06/30/16,12:13:00,2,hour,1.0074,1.0035,20.0
86,06/30/16,04:13:00,6,hour,1.0072,1.0035,20.0
86,07/01/16,10:13:00,24,hour,1.0068,1.0040,20.0
87,07/01/16,00:00:00,40,sec,1.0130,1.0030,22.5
87,07/01/16,00:00:00,40,sec,1.0132,,
87,07/01/16,09:44:00,40,sec,1.0130,,
87,07/01/16,09:46:00,2,min,1.0120,,
87,07/01/16,09:49:00,5,min,1.0110,1.0030,22.0
87,07/01/16,09:59:00,15,min,1.0095,,
87,07/01/16,10:14:00,30,min,1.0085,,
87,07/01/16,10:44:00,60,min,1.0081,1.0030,21.5
87,07/01/16,11:44:00,2,hour,1.0081,1.0033,20.5
87,07/01/16,15:44:00,6,hour,1.0080,1.0040,20.0
87,07/02/16,09:44:00,24,hour,1.0075,1.0035,20.0
88,06/28/16,00:00:00,40,sec,1.0085,1.0025,23.5
88,06/28/16,00:00:00,40,sec,1.0080,,
88,06/28/16,09:30:00,40,sec,1.0080,,
88,06/28/16,09:32:00,2,min,1.0080,,
88,06/28/16,09:35:00,5,min,1.0070,1.0025,22.5
88,06/28/16,09:45:00,15,min,1.0060,,
88,06/28/16,10:00:00,30,min,1.0060,,
88,06/28/16,10:30:00,60,min,1.0060,1.0025,22.5
88,06/28/16,11:30:00,2,hour,1.0060,1.0025,21.0
88,06/28/16,15:30:00,6,hour,1.0053,1.0033,21.0
88,06/29/16,09:30:00,24,hour,1.0060,1.0037,19.0
89,06/28/16,00:00:00,40,sec,1.0090,1.0010,23.0
89,06/28/16,00:00:00,40,sec,1.0080,,
89,06/28/16,09:40:00,40,sec,1.0085,,
89,06/28/16,09:42:00,2,min,1.0080,,
89,06/28/16,09:45:00,5,min,1.0070,1.0020,22.5
89,06/28/16,09:55:00,15,min,1.0060,,
89,06/28/16,10:10:00,30,min,1.0060,,
89,06/28/16,10:40:00,60,min,1.0059,1.0020,22.5
89,06/28/16,11:40:00,2,hour,1.0050,1.0010,21.0
89,06/28/16,15:40:00,6,hour,1.0050,1.0025,20.5
89,06/29/16,09:40:00,24,hour,1.0045,1.0040,19.0
90,06/29/19,00:00:00,40,sec,1.0125,1.0045,21.0
90,06/29/19,00:00:00,40,sec,1.0125,,
90,06/29/19,09:39:00,40,sec,1.0120,,
90,06/29/19,09:41:00,2,min,1.0120,,
90,06/29/19,09:44:00,5,min,1.0110,1.0045,21.0
90,06/29/19,09:54:00,15,min,1.0095,,
90,06/29/19,10:09:00,30,min,1.0090,,
90,06/29/19,10:39:00,60,min,1.0090,1.0035,20.5
90,06/29/19,11:39:00,2,hour,1.0080,1.0040,20.5
90,06/29/19,15:39:00,6,hour,1.0080,1.0040,20.0
90,06/30/16,09:39:00,24,hour,1.0078,1.0033,20.0
91,06/29/19,00:00:00,40,sec,1.0115,1.0040,22.0
91,06/29/19,00:00:00,40,sec,1.0115,,
91,06/29/19,10:01:00,40,sec,1.0110,,
91,06/29/19,10:03:00,2,min,1.0110,,
91,06/29/19,10:06:00,5,min,1.0095,1.0045,22.0
91,06/29/19,10:16:00,15,min,1.0090,,
91,06/29/19,10:31:00,30,min,1.0090,,
91,06/29/19,11:01:00,60,min,1.0085,1.0035,21.0
91,06/29/19,12:01:00,2,hour,1.0080,1.0035,20.5
91,06/29/19,04:01:00,6,hour,1.0080,1.0045,20.0
91,06/30/16,10:01:00,24,hour,1.0075,1.0040,19.5
92,06/29/16,00:00:00,40,sec,1.0090,1.0031,22.0
92,06/29/16,00:00:00,40,sec,1.0091,,
92,06/29/16,10:00:00,40,sec,1.0090,,
92,06/29/16,10:02:00,2,min,1.0085,,
92,06/29/16,10:05:00,5,min,1.0072,1.0030,22.0
92,06/29/16,10:15:00,15,min,1.0070,,
92,06/29/16,10:30:00,30,min,1.0058,,
92,06/29/16,11:00:00,60,min,1.0052,1.0030,21.5
92,06/29/16,12:00:00,2,hour,1.0050,1.0030,21.0
92,06/29/16,04:00:00,6,hour,1.0050,1.0030,20.0
92,06/30/16,10:00:00,24,hour,1.0050,1.0030,20.0
93,06/29/16,00:00:00,40,sec,1.0100,1.0035,22.5
93,06/29/16,00:00:00,40,sec,1.0095,,
93,06/29/16,09:46:00,40,sec,1.0095,,
93,06/29/16,09:48:00,2,min,1.0082,,
93,06/29/16,09:51:00,5,min,1.0072,1.0031,22.0
93,06/29/16,10:01:00,15,min,1.0070,,
93,06/29/16,10:16:00,30,min,1.0065,,
93,06/29/16,10:46:00,60,min,1.0061,1.0030,21.5
93,06/29/16,11:46:00,2,hour,1.0060,1.0030,21.0
93,06/29/16,15:46:00,6,hour,1.0059,1.0030,20.0
93,06/30/16,09:46:00,24,hour,1.0058,1.0030,19.5
94,06/28/16,00:00:00,40,sec,1.0220,1.0022,22.5
94,06/28/16,00:00:00,40,sec,1.0220,,
94,06/28/16,10:00:00,40,sec,1.0220,,
94,06/28/16,10:02:00,2,min,1.0200,,
94,06/28/16,10:05:00,5,min,1.0170,1.0020,22.5
94,06/28/16,10:15:00,15,min,1.0139,,
94,06/28/16,10:30:00,30,min,1.0132,,
94,06/28/16,11:00:00,60,min,1.0125,1.0020,21.0
94,06/28/16,12:00:00,2,hour,1.0125,1.0025,21.0
94,06/28/16,16:00:00,6,hour,1.0115,1.0025,20.5
94,06/29/16,10:00:00,24,hour,1.0110,1.0035,19.0
95,06/28/16,00:00:00,40,sec,1.0145,1.0020,23.0
95,06/28/16,00:00:00,40,sec,1.0150,,
95,06/28/16,09:49:00,40,sec,1.0145,,
95,06/28/16,09:51:00,2,min,1.0137,,
95,06/28/16,09:54:00,5,min,1.0150,1.0018,23.0
95,06/28/16,10:04:00,15,min,1.0110,,
95,06/28/16,10:19:00,30,min,1.0089,,
95,06/28/16,10:49:00,60,min,1.0085,1.0020,22.0
95,06/28/16,11:49:00,2,hour,1.0080,1.0025,21.0
95,06/28/16,15:49:00,6,hour,1.0079,1.0025,21.0
95,06/29/16,09:49:00,24,hour,1.0080,1.0030,19.0
96,06/27/16,00:00:00,40,sec,1.0110,1.0027,22.0
96,06/27/16,00:00:00,40,sec,1.0150,,
96,06/27/16,10:13:00,40,sec,1.0150,,
96,06/27/16,10:15:00,2,min,1.0160,,
96,06/27/16,10:18:00,5,min,1.0150,1.0030,22.0
96,06/27/16,10:28:00,15,min,1.0090,,
96,06/27/16,10:43:00,30,min,1.0085,,
96,06/27/16,11:13:00,60,min,1.0080,1.0030,21.0
96,06/27/16,12:13:00,2,hour,1.0080,1.0030,21.0
96,06/27/16,16:13:00,6,hour,1.0078,1.0031,21.0
96,06/28/16,10:13:00,24,hour,1.0060,1.0035,20.5
97,06/21/16,00:00:00,40,sec,1.0160,1.0030,23.0
97,06/21/16,00:00:00,40,sec,1.0150,,
97,06/21/16,09:46:00,40,sec,1.0145,,
97,06/21/16,09:48:00,2,min,1.0135,,
97,06/21/16,09:51:00,5,min,1.0120,1.0035,22.5
97,06/21/16,10:01:00,15,min,1.0110,,
97,06/21/16,10:16:00,30,min,1.0100,,
97,06/21/16,10:36:00,60,min,1.0090,1.0040,22.0
97,06/21/16,11:36:00,2,hour,1.0090,1.0040,20.5
97,06/21/16,16:36:00,6,hour,1.0085,1.0040,20.5
97,06/22/16,09:46:00,24,hour,1.0081,1.0040,20.5
98,06/27/16,00:00:00,40,sec,1.0130,1.0030,22.5
98,06/27/16,00:00:00,40,sec,1.0120,,
98,06/27/16,09:49:00,40,sec,1.0120,,
98,06/27/16,09:51:00,2,min,1.0115,,
98,06/27/16,09:54:00,5,min,1.0115,1.0035,22.0
98,06/27/16,10:04:00,15,min,1.0100,,
98,06/27/16,10:19:00,30,min,1.0100,,
98,06/27/16,10:49:00,60,min,1.0090,1.0040,22.0
98,06/27/16,11:49:00,2,hour,1.0090,1.0040,21.5
98,06/27/16,15:49:00,6,hour,1.0085,1.0045,21.0
98,06/28/16,09:49:00,24,hour,1.0070,1.0040,20.5
99,06/27/16,00:00:00,40,sec,1.0120,1.0030,22.5
99,06/27/16,00:00:00,40,sec,1.0115,,
99,06/27/16,10:03:00,40,sec,1.0110,,
99,06/27/16,10:05:00,2,min,1.0110,,
99,06/27/16,10:08:00,5,min,1.0110,1.0035,22.5
99,06/27/16,10:18:00,15,min,1.0100,,
99,06/27/16,10:33:00,30,min,1.0100,,
99,06/27/16,11:03:00,60,min,1.0090,1.0035,22.0
99,06/27/16,12:03:00,2,hour,1.0085,1.0040,21.0
99,06/27/16,16:03:00,6,hour,1.0080,1.0040,21.0
99,06/28/16,10:03:00,24,hour,1.0070,1.0035,20.5
100,06/21/16,00:00:00,40,sec,1.0170,1.0030,23.0
100,06/21/16,00:00:00,40,sec,1.0165,,
100,06/21/16,09:34:00,40,sec,1.0160,,
100,06/21/16,09:36:00,2,min,1.0140,,
100,06/21/16,09:39:00,5,min,1.0130,1.0035,22.5
100,06/21/16,09:49:00,15,min,1.0120,,
100,06/21/16,10:04:00,30,min,1.0110,,
100,06/21/16,10:34:00,60,min,1.0100,1.0035,21.5
100,06/21/16,11:34:00,2,hour,1.0095,1.0040,21.0
100,06/21/16,15:34:00,6,hour,1.0090,1.0040,21.0
100,06/22/16,09:24:00,24,hour,1.0083,1.0040,20.0
101,06/27/16,00:00:00,40,sec,1.0090,1.0030,22.0
101,06/27/16,00:00:00,40,sec,1.0085,,
101,06/27/16,10:23:00,40,sec,1.0080,,
101,06/27/16,10:25:00,2,min,1.0070,,
101,06/27/16,10:28:00,5,min,1.0070,1.0030,22.0
101,06/27/16,10:38:00,15,min,1.0060,,
101,06/27/16,10:53:00,30,min,1.0060,,
101,06/27/16,11:23:00,60,min,1.0060,1.0030,21.5
101,06/27/16,12:23:00,2,hour,1.0055,1.0030,21.0
101,06/27/16,16:23:00,6,hour,1.0060,1.0035,21.0
101,06/28/16,10:23:00,24,hour,1.0055,1.0035,20.5
102,06/24/16,00:00:00,40,sec,1.0140,1.0025,23.0
102,06/24/16,00:00:00,40,sec,1.0130,,
102,06/24/16,09:47:00,40,sec,1.0125,,
102,06/24/16,09:49:00,2,min,1.0120,,
102,06/24/16,09:52:00,5,min,1.0110,1.0020,22.5
102,06/24/16,10:02:00,15,min,1.0110,,
102,06/24/16,10:17:00,30,min,1.0090,,
102,06/24/16,10:47:00,60,min,1.0090,1.0025,22.0
102,06/24/16,11:47:00,2,hour,1.0090,1.0030,21.0
102,06/24/16,15:47:00,6,hour,1.0090,1.0030,21.0
102,06/25/16,09:47:00,24,hour,1.0081,1.0030,21.0
103,06/24/16,00:00:00,40,sec,1.0180,1.0020,23.0
103,06/24/16,00:00:00,40,sec,1.0170,,
103,06/24/16,09:36:00,40,sec,1.0170,,
103,06/24/16,09:38:00,2,min,1.0150,,
103,06/24/16,09:41:00,5,min,1.0140,1.0025,23.0
103,06/24/16,09:51:00,15,min,1.0130,,
103,06/24/16,10:04:00,30,min,1.0115,,
103,06/24/16,10:34:00,60,min,1.0105,1.0030,22.0
103,06/24/16,11:34:00,2,hour,1.0105,1.0030,21.5
103,06/24/16,15:34:00,6,hour,1.0100,1.0030,21.0
103,06/25/16,09:36:00,24,hour,1.0095,1.0030,20.0
104,06/24/16,00:00:00,40,sec,1.0170,1.0030,22.5
104,06/24/16,00:00:00,40,sec,1.0160,,
104,06/24/16,09:57:00,40,sec,1.0165,,
104,06/24/16,09:59:00,2,min,1.0155,,
104,06/24/16,10:02:00,5,min,1.0140,1.0030,22.0
104,06/24/16,10:12:00,15,min,1.0120,,
104,06/24/16,10:27:00,30,min,1.0110,,
104,06/24/16,10:57:00,60,min,1.0105,1.0030,21.0
104,06/24/16,11:57:00,2,hour,1.0100,1.0030,21.0
104,06/24/16,15:57:00,6,hour,1.0105,1.0035,20.5
104,06/25/16,09:57:00,24,hour,1.0100,1.0035,20.5
105,06/22/16,00:00:00,40,sec,1.0080,1.0030,23.0
105,06/22/16,00:00:00,40,sec,1.0075,,
105,06/22/16,09:50:00,40,sec,1.0080,,
105,06/22/16,09:52:00,2,min,1.0080,,
105,06/22/16,09:56:00,5,min,1.0078,1.0030,22.0
105,06/22/16,10:06:00,15,min,1.0070,,
105,06/22/16,10:21:00,30,min,1.0070,,
105,06/22/16,10:51:00,60,min,1.0069,1.0030,21.8
105,06/22/16,11:51:00,2,hour,1.0063,1.0030,21.8
105,06/22/16,15:51:00,6,hour,1.0062,1.0030,21.0
105,06/23/16,09:52:00,24,hour,1.0059,1.0030,21.0
106,06/22/16,00:00:00,40,sec,1.0080,1.0030,23.0
106,06/22/16,00:00:00,40,sec,1.0085,,
106,06/22/16,10:03:00,40,sec,1.0085,,
106,06/22/16,10:05:00,2,min,1.0085,,
106,06/22/16,10:08:00,5,min,1.0080,1.0030,22.0
106,06/22/16,10:18:00,15,min,1.0070,,
106,06/22/16,10:33:00,30,min,1.0068,,
106,06/22/16,11:03:00,60,min,1.0065,1.0030,21.8
106,06/22/16,12:03:00,2,hour,1.0065,1.0030,21.0
106,06/22/16,16:03:00,6,hour,1.0064,1.0030,21.0
106,06/23/16,10:03:00,24,hour,1.0060,1.0030,20.5
107,06/20/16,00:00:00,40,sec,1.0150,1.0030,23.0
107,06/20/16,00:00:00,40,sec,1.0160,,
107,06/20/16,09:37:00,40,sec,1.0160,,
107,06/20/16,09:39:00,2,min,1.0140,,
107,06/20/16,09:42:00,5,min,1.0120,1.0030,23.0
107,06/20/16,09:52:00,15,min,1.0110,,
107,06/20/16,10:07:00,30,min,1.0100,,
107,06/20/16,10:37:00,60,min,1.0100,1.0025,21.5
107,06/20/16,11:37:00,2,hour,1.0100,1.0025,21.0
107,06/20/16,15:37:00,6,hour,1.0090,1.0025,21.0
107,06/21/16,09:37:00,24,hour,1.0080,1.0030,20.5
108,05/31/16,00:00:00,40,sec,1.0300,1.0030,24.0
108,05/31/16,00:00:00,40,sec,1.0300,,
108,05/31/16,09:28:00,40,sec,1.0300,,
108,05/31/16,09:30:00,2,min,1.0300,,
108,05/31/16,09:33:00,5,min,1.0290,1.0030,23.5
108,05/31/16,09:43:00,15,min,1.0240,,
108,05/31/16,09:58:00,30,min,1.0220,,
108,05/31/16,10:28:00,60,min,1.0210,1.0030,22.0
108,05/31/16,11:28:00,2,hour,1.0190,1.0030,22.0
108,05/31/16,15:28:00,6,hour,1.0185,1.0030,22.0
108,06/01.16,09:28:00,24,hour,1.0160,1.0030,20.5
109,07/29/16,00:00:00,40,sec,1.0130,1.0012,23.0
109,07/29/16,00:00:00,40,sec,1.0128,,
109,07/29/16,10:17:00,40,sec,1.0130,,
109,07/29/16,10:19:00,2,min,1.0123,,
109,07/29/16,10:22:00,5,min,1.0120,1.0012,23.0
109,07/29/16,10:32:00,15,min,1.0103,,
109,07/29/16,10:47:00,30,min,1.0101,,
109,07/29/16,11:17:00,60,min,1.0099,1.0012,22.0
109,07/29/16,12:17:00,2,hour,1.0100,1.0010,22.0
109,07/29/16,16:17:00,6,hour,1.0091,1.0021,22.0
109,07/30/16,10:17:00,24,hour,1.0076,1.0021,21.5
110,07/29/16,00:00:00,40,sec,1.0135,1.0011,23.0
110,07/29/16,00:00:00,40,sec,1.0132,,
110,07/29/16,10:05:00,40,sec,1.0131,,
110,07/29/16,10:07:00,2,min,1.0125,,
110,07/29/16,10:10:00,5,min,1.0121,1.0011,23.0
110,07/29/16,10:20:00,15,min,1.0110,,
110,07/29/16,10:35:00,30,min,1.0105,,
110,07/29/16,11:05:00,60,min,1.0102,1.0014,21.0
110,07/29/16,12:05:00,2,hour,1.0095,1.0018,21.0
110,07/29/16,16:05:00,6,hour,1.0089,1.0021,20.0
110,07/30/16,10:05:00,24,hour,1.0081,1.0020,20.0
111,07/29/16,00:00:00,40,sec,1.0136,1.0012,23.0
111,07/29/16,00:00:00,40,sec,1.0130,,
111,07/29/16,10:29:00,40,sec,1.0128,,
111,07/29/16,10:31:00,2,min,1.0116,,
111,07/29/16,10:34:00,5,min,1.0111,1.0014,23.0
111,07/29/16,10:44:00,15,min,1.0108,,
111,07/29/16,10:59:00,30,min,1.0101,,
111,07/29/16,11:29:00,60,min,1.0101,1.0010,22.0
111,07/29/16,12:29:00,2,hour,1.0095,1.0021,22.0
111,07/29/16,16:29:00,6,hour,1.0091,1.0021,22.0
111,07/30/16,10:29:00,24,hour,1.0081,1.0020,21.2
112,06/20/16,00:00:00,40,sec,1.0080,1.0030,22.0
112,06/20/16,00:00:00,40,sec,1.0090,,
112,06/20/16,11:17:00,40,sec,1.0085,,
112,06/20/16,11:19:00,2,min,1.0080,,
112,06/20/16,11:22:00,5,min,1.0075,1.0030,22.0
112,06/20/16,11:32:00,15,min,1.0065,,
112,06/20/16,11:47:00,30,min,1.0060,,
112,06/20/16,12:17:00,60,min,1.0060,1.0030,21.0
112,06/20/16,13:17:00,2,hour,1.0060,1.0025,21.0
112,06/20/16,17:17:00,6,hour,1.0060,1.0025,20.5
112,06/21/16,11:17:00,24,hour,1.0050,1.0030,20.5
113,06/20/16,00:00:00,40,sec,1.0110,1.0030,22.5
113,06/20/16,00:00:00,40,sec,1.0110,,
113,06/20/16,11:31:00,40,sec,1.0115,,
113,06/20/16,11:33:00,2,min,1.0105,,
113,06/20/16,11:36:00,5,min,1.0090,1.0020,22.0
113,06/20/16,11:46:00,15,min,1.0090,,
113,06/20/16,12:01:00,30,min,1.0080,,
113,06/20/16,12:31:00,60,min,1.0080,1.0030,21.0
113,06/20/16,13:31:00,2,hour,1.0075,1.0030,21.0
113,06/20/16,17:31:00,6,hour,1.0080,1.0030,20.5
113,06/21/16,11:31:00,24,hour,1.0070,1.0030,21.0
114,06/21/16,00:00:00,40,sec,1.0110,1.0020,22.5
114,06/21/16,00:00:00,40,sec,1.0115,,
114,06/21/16,09:38:00,40,sec,1.0110,,
114,06/21/16,09:40:00,2,min,1.0100,,
114,06/21/16,09:43:00,5,min,1.0095,1.0020,22.5
114,06/21/16,09:53:00,15,min,1.0085,,
114,06/21/16,10:08:00,30,min,1.0080,,
114,06/21/16,10:38:00,60,min,1.0080,1.0025,22.0
114,06/21/16,11:38:00,2,hour,1.0075,1.0020,21.0
114,06/21/16,15:38:00,6,hour,1.0080,1.0030,20.5
114,06/22/16,09:38:00,24,hour,1.0070,1.0030,20.5
115,06/21/16,00:00:00,40,sec,1.0120,1.0030,22.5
115,06/21/16,00:00:00,40,sec,1.0120,,
115,06/21/16,09:52:00,40,sec,1.0120,,
115,06/21/16,09:54:00,2,min,1.0110,,
115,06/21/16,09:57:00,5,min,1.0105,1.0030,22.5
115,06/21/16,10:07:00,15,min,1.0100,,
115,06/21/16,10:22:00,30,min,1.0095,,
115,06/21/16,10:52:00,60,min,1.0080,1.0030,21.5
115,06/21/16,11:52:00,2,hour,1.0080,1.0030,21.0
115,06/21/16,15:52:00,6,hour,1.0080,1.0040,21.0
115,06/22/16,09:52:00,24,hour,1.0075,1.0030,21.0
116,07/27/16,00:00:00,40,sec,1.0125,1.0015,24.0
116,07/27/16,00:00:00,40,sec,1.0130,,
116,07/27/16,09:38:00,40,sec,1.0125,,
116,07/27/16,09:40:00,2,min,1.0115,,
116,07/27/16,09:43:00,5,min,1.0110,1.0020,23.0
116,07/27/16,09:53:00,15,min,1.0100,,
116,07/27/16,10:08:00,30,min,1.0085,,
116,07/27/16,10:38:00,60,min,1.0080,1.0020,22.0
116,07/27/16,11:38:00,2,hour,1.0075,1.0020,21.5
116,07/27/16,15:38:00,6,hour,1.0072,1.0020,21.5
116,07/28/16,09:38:00,24,hour,1.0067,1.0020,20.0
117,7/13/16,09:59:00,40,sec,1.0135,1.0020,20.9
117,7/13/16,10:02:00,40,sec,1.0139,,
117,7/13/16,10:05:00,40,sec,1.0115,,
117,7/13/16,10:06:00,2,min,1.0105,,
117,7/13/16,10:09:00,5,min,1.0103,1.0020,21.0
117,7/13/16,10:19:00,15,min,1.0097,,
117,7/13/16,10:34:00,30,min,1.0100,,
117,7/13/16,11:04:00,60,min,1.0094,1.0020,20.6
117,7/13/16,12:04:00,2,hour,1.0082,1.0020,20.4
117,7/13/16,16:04:00,6,hour,1.0082,1.0028,20.1
117,7/14/16,10:04:00,24,hour,1.0070,1.0028,20.0
118,7/13/16,10:16:00,40,sec,1.0123,1.0020,21.0
118,7/13/16,10:20:00,40,sec,1.0130,,
118,7/13/16,10:25:00,40,sec,1.0120,,
118,7/13/16,10:27:00,2,min,1.0112,,
118,7/13/16,10:30:00,5,min,1.0065,1.0020,21.0
118,7/13/16,10:40:00,15,min,1.0060,,
118,7/13/16,10:55:00,30,min,1.0061,,
118,7/13/16,11:25:00,60,min,1.0060,1.0020,20.5
118,7/13/16,12:25:00,2,hour,1.0060,1.0020,20.2
118,7/13/16,16:25:00,6,hour,1.0059,1.0026,20.1
118,7/14/16,10:25:00,24,hour,1.0058,1.0030,19.9
